[19:18:42] [main/INFO]: ModLauncher running: args [--username, cliffpk, --version, modpack, --gameDir, C:\Users\Carli\AppData\Roaming\.minecraft\versions\modpack, --assetsDir, C:\Users\Carli\AppData\Roaming\.minecraft\assets, --assetIndex, 5, --uuid, 9c1fe7b90300413687cee10945d0cfc5, --accessToken, ❄❄❄❄❄❄❄❄, --clientId, null, --xuid, null, --userType, mojang, --versionType, release, --width, 1440, --height, 900, --launchTarget, forgeclient, --fml.forgeVersion, 47.3.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412, -XX:+UseG1GC, -XX:+ParallelRefProcEnabled, -XX:MaxGCPauseMillis=200, -XX:+UnlockExperimentalVMOptions, -XX:+DisableExplicitGC, -XX:+AlwaysPreTouch, -XX:G1NewSizePercent=30, -XX:G1MaxNewSizePercent=40, -XX:G1HeapRegionSize=8M, -XX:G1ReservePercent=20, -XX:G1HeapWastePercent=5, -XX:G1MixedGCCountTarget=4, -XX:InitiatingHeapOccupancyPercent=15, -XX:G1MixedGCLiveThresholdPercent=90, -XX:G1RSetUpdatingPauseTimePercent=5, -XX:SurvivorRatio=32, -XX:+PerfDisableSharedMem, -XX:MaxTenuringThreshold=1, -Dusing.aikars.flags=https://mcflags.emc.gs, -Daikars.new.flags=true]
[19:18:42] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 10 arch amd64 version 10.0
[19:18:43] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[19:18:43] [main/INFO]: Trying GL version 4.6
[19:18:43] [main/INFO]: Requested GL version 4.6 got version 4.6
[19:18:43] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/Carli/AppData/Roaming/.minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%23100!/ Service=ModLauncher Env=CLIENT
[19:18:44] [pool-2-thread-1/INFO]: GL info: NVIDIA GeForce RTX 3060/PCIe/SSE2 GL version 4.6.0 NVIDIA 556.12, NVIDIA Corporation
[19:19:45] [Render thread/WARN]: Missing sound for event: supplementaries:item.wrench.hit
[19:19:45] [Render thread/INFO]: OpenAL initialized on device OpenAL Soft on Realtek HD Audio 2nd output (Realtek(R) Audio)
[19:19:45] [Render thread/INFO]: Initializing Sound Physics
[19:19:45] [Render thread/INFO]: EFX Extension recognized
[19:19:45] [Render thread/INFO]: Max auxiliary sends: 4
[19:19:45] [Render thread/INFO]: Aux slot 1 created
[19:19:45] [Render thread/INFO]: Aux slot 2 created
[19:19:45] [Render thread/INFO]: Aux slot 3 created
[19:19:45] [Render thread/INFO]: Aux slot 4 created
[19:19:45] [Render thread/INFO]: EFX ready
[19:19:45] [Render thread/INFO]: Sound engine started
[19:19:45] [Render thread/INFO]: [FANCYMENU] Reloading AudioResourceHandler after Minecraft SoundEngine reload..
[19:19:45] [Render thread/INFO]: Created: 4096x4096x4 minecraft:textures/atlas/blocks.png-atlas
[19:19:46] [Render thread/INFO]: Created: 512x512x4 minecraft:textures/atlas/signs.png-atlas
[19:19:46] [Render thread/INFO]: Created: 1024x512x4 minecraft:textures/atlas/banner_patterns.png-atlas
[19:19:46] [Render thread/INFO]: Created: 512x512x4 minecraft:textures/atlas/shield_patterns.png-atlas
[19:19:46] [Render thread/INFO]: Created: 2048x1024x4 minecraft:textures/atlas/armor_trims.png-atlas
[19:19:46] [Render thread/INFO]: Created: 2048x2048x4 minecraft:textures/atlas/chest.png-atlas
[19:19:46] [Render thread/INFO]: Created: 128x64x4 minecraft:textures/atlas/decorated_pot.png-atlas
[19:19:46] [Render thread/INFO]: Created: 512x256x4 minecraft:textures/atlas/beds.png-atlas
[19:19:46] [Render thread/INFO]: Created: 512x256x4 minecraft:textures/atlas/shulker_boxes.png-atlas
[19:19:46] [Render thread/WARN]: Custom loading gif not found, creating directories and returning default one
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to minecraft:creeper, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to world_of_rot:blind_walker, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to world_of_rot:crawler, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to world_of_rot:burster, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to resource_ghouls:prospector, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to resource_ghouls:coal_stonebore, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to resource_ghouls:iron_stonebore, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to resource_ghouls:copper_stonebore, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to resource_ghouls:gold_stonebore, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to resource_ghouls:redstone_stonebore, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to resource_ghouls:lapis_stonebore, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to resource_ghouls:emerald_stonebore, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to resource_ghouls:diamond_stonebore, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to resource_ghouls:quartz_stonebore, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to resource_ghouls:prospector_3, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to resource_ghouls:prospector_4, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to resource_ghouls:prospector_2, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to goblins_tyranny:bard, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to goblins_tyranny:mini_goblin_1, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to goblins_tyranny:mini_goblin_2, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to goblins_tyranny:mini_goblin_3, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to goblins_tyranny:blacksmith_goblin, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to goblins_tyranny:knight_goblin, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to goblins_tyranny:leader_goblin, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to goblins_tyranny:champion_goblin, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to goblins_tyranny:shaman_goblin, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to goblins_tyranny:engineer_goblin, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to goblins_tyranny:engineeress_goblin, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to goblins_tyranny:droblin, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to goblins_tyranny:bartender_goblin, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to goblins_tyranny:goblin_hunter, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to goblins_tyranny:goblin_huntsman, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to goblins_tyranny:grobot, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to goblins_tyranny:glitteron, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to goblins_tyranny:chubby_glitteron, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to goblins_tyranny:merchant, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to goblins_tyranny:mini_drunk_gob_1, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to goblins_tyranny:mini_drunk_gob_2, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to goblins_tyranny:mini_drunk_gob_3, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to goblins_tyranny:wanderer_goblin, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to goblins_tyranny:decoy_entity, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to fight_or_die:shiller, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to fight_or_die:springer, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to fight_or_die:mutated_human, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to fight_or_die:mutated_villager, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to fight_or_die:mutated_enderman, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to fight_or_die:mutated_cow_head, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to fight_or_die:mutated_human_head, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to fight_or_die:mutated_villager_head, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to fight_or_die:mutated_player_head, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to fight_or_die:mutated_enderman_head, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to fight_or_die:mutated_creeper_head, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to fight_or_die:mutated_cow, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to fight_or_die:mutated_sheep, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to fight_or_die:mutated_pig, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to fight_or_die:mutated_fox, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to fight_or_die:mutated_creeper, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:infected, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:runner, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:infected_police, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:infected_hazmat, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:infected_military, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:infected_juggernaut, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:boomer, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:crawler, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:demolisher, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:ram, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:chainsaw, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:explosive_infected, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:night_hunter, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:rat_king, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:clicker, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:inflated, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:faceless, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:goon, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:revived, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:divided, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:devestated, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:parasite, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:zero_patient, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:fetus, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:military, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to zombie_extreme:assasin_black_ops, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to twilightforest:plateau_boss, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to twilightforest:roving_cube, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to entropy:block_fall, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to entropy:phantomed_item, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to realmrpg_demons:chort, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to realmrpg_demons:imp, has custom renderer that is not LivingEntityRenderer.
[19:19:46] [Render thread/WARN]: Could not apply rainbow color layer to realmrpg_demons:imp_guard, has custom renderer that is not LivingEntityRenderer.
